Date,MF_TuleR_S10ET-POTENTIAL,MF_TuleR_S10FLOW,MF_TuleR_S10PRECIP-INC,MF_TuleR_S10SATURATION FRACTION,MF_TuleR_S10STORAGE-SOIL,MF_TuleR_S10SWE-OBSERVED,MF_TuleR_S10TEMPERATURE-AIR,MF_TuleR_S20ET-POTENTIAL,MF_TuleR_S20FLOW,MF_TuleR_S20PRECIP-INC,MF_TuleR_S20SATURATION FRACTION,MF_TuleR_S20STORAGE-SOIL,MF_TuleR_S20SWE-OBSERVED,MF_TuleR_S20TEMPERATURE-AIR,NF_TuleR_S10ET-POTENTIAL,NF_TuleR_S10FLOW,NF_TuleR_S10PRECIP-INC,NF_TuleR_S10SATURATION FRACTION,NF_TuleR_S10STORAGE-SOIL,NF_TuleR_S10SWE-OBSERVED,NF_TuleR_S10TEMPERATURE-AIR,ReservoirInflowFLOW,ReservoirInflowFLOW-OBSERVED,SF_TuleR_S10ET-POTENTIAL,SF_TuleR_S10FLOW,SF_TuleR_S10PRECIP-INC,SF_TuleR_S10SATURATION FRACTION,SF_TuleR_S10STORAGE-SOIL,SF_TuleR_S10SWE-OBSERVED,SF_TuleR_S10TEMPERATURE-AIR,TuleR_S10ET-POTENTIAL,TuleR_S10FLOW,TuleR_S10PRECIP-INC,TuleR_S10SATURATION FRACTION,TuleR_S10STORAGE-SOIL,TuleR_S10SWE-OBSERVED,TuleR_S10TEMPERATURE-AIR,TuleR_S20ET-POTENTIAL,TuleR_S20FLOW,TuleR_S20PRECIP-INC,TuleR_S20SATURATION FRACTION,TuleR_S20STORAGE-SOIL,TuleR_S20SWE-OBSERVED,TuleR_S20TEMPERATURE-AIR
7/8/1990,0.018842,1.080000,0.000000,0.086100,0.430500,0.000000,71.462000,0.013491,15.000000,0.000000,0.172690,0.863500,0.000000,61.162000,0.018158,7.800000,0.000000,0.104330,0.521600,0.000000,69.959000,33.000000,1.000000,0.017524,8.400000,0.000000,0.107900,0.539500,0.000000,68.949000,0.024097,0.058000,0.000000,0.018200,0.091000,0.000000,79.410000,0.022309,0.580000,0.000000,0.042410,0.212100,0.000000,76.860000
7/9/1990,0.018688,1.070000,0.000000,0.082010,0.410000,0.000000,71.196000,0.013042,14.800000,0.000000,0.166800,0.834000,0.000000,60.158000,0.018024,7.700000,0.000000,0.099820,0.499100,0.000000,69.650000,32.000000,1.000000,0.017310,8.200000,0.000000,0.103360,0.516800,0.000000,68.522000,0.024915,0.057000,0.000000,0.017060,0.085300,0.000000,80.519000,0.022748,0.570000,0.000000,0.040000,0.200000,0.000000,77.483000
7/10/1990,0.019606,1.050000,0.000000,0.078040,0.390200,0.000000,72.742000,0.013741,14.600000,0.000000,0.161070,0.805400,0.000000,61.748000,0.018859,7.500000,0.000000,0.095460,0.477300,0.000000,71.123000,32.000000,1.000000,0.018180,8.100000,0.000000,0.098950,0.494800,0.000000,70.079000,0.026177,0.056000,0.000000,0.015950,0.079800,0.000000,82.163000,0.023803,0.560000,0.000000,0.037660,0.188300,0.000000,78.979000
7/11/1990,0.021898,1.030000,0.000000,0.073960,0.369800,0.000000,76.305000,0.015558,14.400000,0.000000,0.155030,0.775200,0.000000,65.541000,0.021059,7.400000,0.000000,0.090940,0.454700,0.000000,74.691000,31.000000,1.000000,0.020401,8.000000,0.000000,0.094380,0.471900,0.000000,73.754000,0.028792,0.056000,0.000000,0.014840,0.074200,0.000000,85.340000,0.026233,0.550000,0.000000,0.035290,0.176500,0.000000,82.193000
7/12/1990,0.025102,1.020000,0.000000,0.069580,0.347900,0.000000,80.776000,0.018237,14.100000,0.000000,0.148350,0.741700,0.000000,70.482000,0.024119,7.300000,0.000000,0.086050,0.430200,0.000000,79.161000,31.000000,1.000000,0.023486,7.900000,0.000000,0.089410,0.447000,0.000000,78.358000,0.031634,0.055000,0.000000,0.013700,0.068500,0.000000,88.530000,0.029175,0.540000,0.000000,0.032840,0.164200,0.000000,85.773000
7/13/1990,0.026450,1.000000,0.001450,0.065120,0.325600,0.000000,82.508000,0.018998,13.900000,0.001270,0.141420,0.707100,0.000000,71.777000,0.025470,7.200000,0.003250,0.081180,0.405900,0.000000,80.917000,30.000000,1.000000,0.024736,7.700000,0.000150,0.084240,0.421200,0.000000,80.037000,0.033977,0.054000,0.000050,0.012560,0.062800,0.000000,90.985000,0.031130,0.540000,0.000640,0.030360,0.151800,0.000000,87.969000
7/14/1990,0.025748,0.990000,0.001450,0.061210,0.306000,0.000000,81.646000,0.018210,13.700000,0.001270,0.135430,0.677200,0.000000,70.472000,0.024808,7.100000,0.003250,0.077570,0.387900,0.000000,80.042000,30.000000,1.000000,0.024067,7.600000,0.000150,0.079400,0.397000,0.000000,79.131000,0.033758,0.053000,0.000050,0.011490,0.057500,0.000000,90.806000,0.030758,0.530000,0.000640,0.028100,0.140500,0.000000,87.593000
7/15/1990,0.024025,0.970000,0.000000,0.057480,0.287400,0.000000,79.424000,0.016995,13.500000,0.000000,0.129670,0.648400,0.000000,68.364000,0.023195,7.000000,0.000000,0.073720,0.368600,0.000000,77.890000,30.000000,1.000000,0.022575,7.500000,0.000000,0.075010,0.375000,0.000000,77.096000,0.031413,0.052000,0.000000,0.010540,0.052700,0.000000,88.419000,0.028721,0.520000,0.000000,0.026030,0.130100,0.000000,85.352000
7/16/1990,0.022424,0.960000,0.001370,0.054190,0.270900,0.000000,77.255000,0.015968,13.300000,0.006060,0.124680,0.623400,0.000000,66.507000,0.021652,6.900000,0.000280,0.069860,0.349300,0.000000,75.754000,29.000000,1.000000,0.021058,7.400000,0.000830,0.071170,0.355900,0.000000,74.950000,0.028961,0.051000,0.000000,0.009730,0.048700,0.000000,85.750000,0.026629,0.510000,0.000020,0.024220,0.121100,0.000000,82.907000
7/17/1990,0.021791,0.940000,0.001370,0.051550,0.257700,0.000000,76.416000,0.015797,13.100000,0.006060,0.122180,0.610900,0.000000,66.249000,0.020982,6.800000,0.000280,0.066470,0.332400,0.000000,74.884000,29.000000,1.000000,0.020433,7.300000,0.000830,0.067980,0.339900,0.000000,74.117000,0.027135,0.051000,0.000000,0.009040,0.045200,0.000000,83.643000,0.025270,0.500000,0.000020,0.022630,0.113200,0.000000,81.260000
7/18/1990,0.021965,0.930000,0.000000,0.048840,0.244200,0.000000,76.725000,0.016070,12.900000,0.000000,0.118750,0.593800,0.000000,66.828000,0.021165,6.700000,0.000000,0.063200,0.316000,0.000000,75.231000,28.000000,1.000000,0.020633,7.200000,0.000000,0.064780,0.323900,0.000000,74.495000,0.027139,0.050000,0.000000,0.008410,0.042000,0.000000,83.696000,0.025335,0.500000,0.000000,0.021190,0.105900,0.000000,81.396000
7/19/1990,0.021837,0.910000,0.000000,0.046140,0.230700,0.000000,76.565000,0.015791,12.700000,0.000000,0.113940,0.569700,0.000000,66.343000,0.020777,6.600000,0.000000,0.060070,0.300400,0.000000,74.680000,28.000000,1.000000,0.020415,7.100000,0.000000,0.061600,0.308000,0.000000,74.156000,0.028276,0.049000,0.000000,0.007820,0.039100,0.000000,85.098000,0.025895,0.490000,0.000000,0.019820,0.099100,0.000000,82.129000
7/20/1990,0.021646,0.900000,0.000000,0.043620,0.218100,0.000000,76.312000,0.015422,12.500000,0.000000,0.109410,0.547000,0.000000,65.665000,0.020616,6.500000,0.000000,0.057150,0.285800,0.000000,74.423000,27.000000,1.000000,0.020101,6.900000,0.000000,0.058640,0.293200,0.000000,73.661000,0.029156,0.048000,0.000000,0.007250,0.036200,0.000000,86.161000,0.026336,0.480000,0.000000,0.018520,0.092600,0.000000,82.699000
7/21/1990,0.022645,0.880000,0.000000,0.041200,0.206000,0.000000,77.823000,0.016226,12.300000,0.000000,0.105000,0.525000,0.000000,67.261000,0.021849,6.400000,0.000000,0.054320,0.271600,0.000000,76.306000,27.000000,0.100000,0.021130,6.800000,0.000000,0.055780,0.278900,0.000000,75.324000,0.029712,0.048000,0.000000,0.006710,0.033500,0.000000,86.849000,0.027135,0.470000,0.000000,0.017290,0.086400,0.000000,83.758000
7/22/1990,0.022643,0.870000,0.000000,0.038860,0.194300,0.000000,77.885000,0.016346,12.100000,0.000000,0.100650,0.503300,0.000000,67.538000,0.021827,6.300000,0.000000,0.051560,0.257800,0.000000,76.361000,26.000000,0.000000,0.021225,6.700000,0.000000,0.052980,0.264900,0.000000,75.545000,0.029230,0.047000,0.000000,0.006200,0.031000,0.000000,86.359000,0.026805,0.470000,0.000000,0.016120,0.080600,0.000000,83.422000
7/23/1990,0.020937,0.860000,0.000000,0.036730,0.183600,0.000000,75.433000,0.015194,11.900000,0.000000,0.096610,0.483100,0.000000,65.363000,0.020220,6.200000,0.000000,0.049030,0.245100,0.000000,73.985000,26.000000,0.000000,0.019674,6.600000,0.000000,0.050410,0.252000,0.000000,73.190000,0.027359,0.046000,0.000000,0.005760,0.028800,0.000000,84.217000,0.024966,0.460000,0.000000,0.015070,0.075400,0.000000,81.139000
7/24/1990,0.018713,0.840000,0.000000,0.034890,0.174500,0.000000,71.928000,0.013665,11.700000,0.000000,0.093060,0.465300,0.000000,62.221000,0.018157,6.100000,0.000000,0.046830,0.234200,0.000000,70.644000,26.000000,0.000000,0.017661,6.500000,0.000000,0.048170,0.240900,0.000000,69.862000,0.024600,0.045000,0.000000,0.005380,0.026900,0.000000,80.791000,0.022467,0.450000,0.000000,0.014180,0.070900,0.000000,77.775000
7/25/1990,0.016911,0.830000,0.000000,0.033320,0.166600,0.000000,68.832000,0.012433,11.500000,0.000000,0.089950,0.449800,0.000000,59.473000,0.016452,6.000000,0.000000,0.044940,0.224700,0.000000,67.654000,25.000000,0.000000,0.015954,6.400000,0.000000,0.046250,0.231200,0.000000,66.802000,0.022226,0.045000,0.000000,0.005050,0.025300,0.000000,77.567000,0.020310,0.440000,0.000000,0.013410,0.067100,0.000000,74.609000
7/26/1990,0.017015,0.820000,0.000000,0.031900,0.159500,0.000000,69.098000,0.012644,11.400000,0.000000,0.087070,0.435400,0.000000,60.036000,0.016533,5.900000,0.000000,0.043210,0.216100,0.000000,67.911000,25.000000,0.000000,0.016079,6.300000,0.000000,0.044480,0.222400,0.000000,67.136000,0.021968,0.044000,0.000000,0.004770,0.023800,0.000000,77.252000,0.020149,0.440000,0.000000,0.012730,0.063700,0.000000,74.431000
7/27/1990,0.018492,0.800000,0.000000,0.030470,0.152400,0.000000,71.763000,0.013805,11.200000,0.000000,0.084130,0.420700,0.000000,62.717000,0.017901,5.800000,0.000000,0.041470,0.207400,0.000000,70.469000,24.000000,0.000000,0.017475,6.200000,0.000000,0.042700,0.213500,0.000000,69.790000,0.023237,0.043000,0.000000,0.004490,0.022500,0.000000,79.125000,0.021527,0.430000,0.000000,0.012060,0.060300,0.000000,76.615000
7/28/1990,0.019381,0.790000,0.000000,0.029020,0.145100,0.000000,73.287000,0.014400,11.000000,0.000000,0.081110,0.405600,0.000000,64.037000,0.018817,5.700000,0.000000,0.039690,0.198400,0.000000,72.055000,24.000000,0.000000,0.018329,6.100000,0.000000,0.040880,0.204400,0.000000,71.313000,0.024540,0.043000,0.000000,0.004220,0.021100,0.000000,80.958000,0.022730,0.420000,0.000000,0.011390,0.057000,0.000000,78.415000
7/29/1990,0.019924,0.780000,0.000000,0.027580,0.137900,0.000000,74.227000,0.014858,10.800000,0.000000,0.078090,0.390500,0.000000,65.040000,0.019358,5.600000,0.000000,0.037920,0.189600,0.000000,73.014000,24.000000,0.000000,0.018871,6.000000,0.000000,0.039070,0.195400,0.000000,72.296000,0.025097,0.042000,0.000000,0.003950,0.019800,0.000000,81.752000,0.023251,0.420000,0.000000,0.010730,0.053700,0.000000,79.213000
7/30/1990,0.020481,0.770000,0.000000,0.026180,0.130900,0.000000,75.181000,0.015262,10.700000,0.000000,0.075100,0.375500,0.000000,65.923000,0.019773,5.500000,0.000000,0.036190,0.181000,0.000000,73.783000,23.000000,0.000000,0.019295,5.900000,0.000000,0.037300,0.186500,0.000000,73.084000,0.025341,0.041000,0.000000,0.003700,0.018500,0.000000,82.133000,0.023588,0.410000,0.000000,0.010100,0.050500,0.000000,79.755000
7/31/1990,0.020593,0.760000,0.000000,0.024820,0.124100,0.000000,75.399000,0.015114,10.500000,0.000000,0.072200,0.361000,0.000000,65.668000,0.019920,5.400000,0.000000,0.034520,0.172600,0.000000,74.027000,23.000000,0.000000,0.019361,5.800000,0.000000,0.035580,0.177900,0.000000,73.215000,0.025972,0.041000,0.000000,0.003450,0.017300,0.000000,83.006000,0.024031,0.400000,0.000000,0.009490,0.047500,0.000000,80.414000
8/1/1990,0.020563,0.740000,0.000000,0.023540,0.117700,0.000000,75.423000,0.015050,10.300000,0.000000,0.069440,0.347200,0.000000,65.593000,0.019905,5.400000,0.000000,0.032920,0.164600,0.000000,74.075000,23.000000,0.000000,0.019290,5.800000,0.000000,0.033950,0.169800,0.000000,73.166000,0.025832,0.040000,0.000000,0.003230,0.016100,0.000000,82.895000,0.023883,0.400000,0.000000,0.008920,0.044600,0.000000,80.285000
8/2/1990,0.020385,0.730000,0.000000,0.022330,0.111600,0.000000,75.233000,0.014996,10.200000,0.000000,0.066790,0.334000,0.000000,65.560000,0.019646,5.300000,0.000000,0.031410,0.157100,0.000000,73.776000,22.000000,0.000000,0.019065,5.700000,0.000000,0.032410,0.162000,0.000000,72.893000,0.025325,0.039000,0.000000,0.003020,0.015100,0.000000,82.311000,0.023429,0.390000,0.000000,0.008390,0.041900,0.000000,79.739000
8/3/1990,0.020893,0.720000,0.000000,0.021160,0.105800,0.000000,76.099000,0.015436,10.000000,0.000000,0.064220,0.321100,0.000000,66.531000,0.019989,5.200000,0.000000,0.029960,0.149800,0.000000,74.443000,22.000000,0.000000,0.019448,5.600000,0.000000,0.030920,0.154600,0.000000,73.626000,0.025607,0.039000,0.000000,0.002820,0.014100,0.000000,82.747000,0.023791,0.390000,0.000000,0.007890,0.039400,0.000000,80.316000
8/4/1990,0.022324,0.710000,0.000000,0.020000,0.100000,0.000000,78.314000,0.016719,9.900000,0.000000,0.061600,0.308000,0.000000,69.070000,0.021260,5.100000,0.000000,0.028500,0.142500,0.000000,76.543000,22.000000,0.000000,0.020729,5.500000,0.000000,0.029430,0.147200,0.000000,75.777000,0.025915,0.038000,0.000000,0.002630,0.013200,0.000000,83.219000,0.024627,0.380000,0.000000,0.007400,0.037000,0.000000,81.537000
8/5/1990,0.023858,0.700000,0.000000,0.018830,0.094200,0.000000,80.542000,0.017979,9.700000,0.000000,0.058890,0.294400,0.000000,71.383000,0.022769,5.000000,0.000000,0.027010,0.135100,0.000000,78.816000,21.000000,0.000000,0.022321,5.400000,0.000000,0.027910,0.139600,0.000000,78.221000,0.026902,0.038000,0.000000,0.002460,0.012300,0.000000,84.531000,0.025918,0.370000,0.000000,0.006920,0.034600,0.000000,83.292000
8/6/1990,0.025006,0.690000,0.000000,0.017670,0.088400,0.000000,82.114000,0.018306,9.600000,0.000000,0.056190,0.281000,0.000000,71.970000,0.023965,5.000000,0.000000,0.025540,0.127700,0.000000,80.426000,21.000000,0.000000,0.023475,5.300000,0.000000,0.026390,0.131900,0.000000,79.820000,0.030183,0.037000,0.000000,0.002280,0.011400,0.000000,88.439000,0.028302,0.370000,0.000000,0.006450,0.032200,0.000000,86.257000
8/7/1990,0.025090,0.680000,0.000000,0.016570,0.082800,0.000000,82.234000,0.017525,9.400000,0.000000,0.053660,0.268300,0.000000,70.629000,0.024191,4.900000,0.000000,0.024140,0.120700,0.000000,80.612000,21.000000,0.000000,0.023355,5.200000,0.000000,0.024950,0.124700,0.000000,79.570000,0.032905,0.036000,0.000000,0.002100,0.010500,0.000000,91.431000,0.030009,0.360000,0.000000,0.005980,0.029900,0.000000,88.243000
8/8/1990,0.024074,0.670000,0.000000,0.015560,0.077800,0.000000,80.943000,0.016630,9.300000,0.000000,0.051360,0.256800,0.000000,69.072000,0.023263,4.800000,0.000000,0.022860,0.114300,0.000000,79.376000,20.000000,0.000000,0.022301,5.200000,0.000000,0.023640,0.118200,0.000000,78.121000,0.032063,0.036000,0.000000,0.001920,0.009600,0.000000,90.627000,0.029138,0.360000,0.000000,0.005540,0.027700,0.000000,87.318000
8/9/1990,0.023363,0.660000,0.000000,0.014640,0.073200,0.000000,80.065000,0.016423,9.100000,0.000000,0.049230,0.246200,0.000000,68.782000,0.022585,4.700000,0.000000,0.021690,0.108400,0.000000,78.563000,20.000000,0.000000,0.021715,5.100000,0.000000,0.022440,0.112200,0.000000,77.391000,0.030719,0.035000,0.000000,0.001770,0.008900,0.000000,89.256000,0.027957,0.350000,0.000000,0.005150,0.025700,0.000000,86.027000
8/10/1990,0.022463,0.650000,0.000000,0.013810,0.069000,0.000000,78.878000,0.015999,9.000000,0.000000,0.047220,0.236100,0.000000,68.065000,0.021805,4.700000,0.000000,0.020610,0.103000,0.000000,77.534000,20.000000,0.000000,0.020920,5.000000,0.000000,0.021330,0.106700,0.000000,76.304000,0.029311,0.035000,0.000000,0.001640,0.008200,0.000000,87.758000,0.026756,0.350000,0.000000,0.004800,0.024000,0.000000,84.651000
8/11/1990,0.021529,0.640000,0.000000,0.013050,0.065200,0.000000,77.594000,0.015509,8.900000,0.000000,0.045350,0.226800,0.000000,67.196000,0.020986,4.600000,0.000000,0.019620,0.098100,0.000000,76.405000,19.000000,0.000000,0.020088,4.900000,0.000000,0.020320,0.101600,0.000000,75.105000,0.027968,0.034000,0.000000,0.001520,0.007600,0.000000,86.273000,0.025609,0.340000,0.000000,0.004480,0.022400,0.000000,83.284000
8/12/1990,0.020976,0.630000,0.000000,0.012360,0.061800,0.000000,76.848000,0.015132,8.700000,0.000000,0.043600,0.218000,0.000000,66.518000,0.020376,4.500000,0.000000,0.018700,0.093500,0.000000,75.566000,19.000000,0.000000,0.019587,4.800000,0.000000,0.019380,0.096900,0.000000,74.400000,0.026959,0.034000,0.000000,0.001410,0.007100,0.000000,85.133000,0.024748,0.340000,0.000000,0.004200,0.021000,0.000000,82.251000
8/13/1990,0.020516,0.620000,0.000000,0.011710,0.058600,0.000000,76.244000,0.014961,8.600000,0.000000,0.041950,0.209800,0.000000,66.255000,0.019781,4.400000,0.000000,0.017850,0.089300,0.000000,74.769000,19.000000,0.000000,0.019211,4.800000,0.000000,0.018510,0.092500,0.000000,73.920000,0.025543,0.033000,0.000000,0.001320,0.006600,0.000000,83.435000,0.023663,0.330000,0.000000,0.003950,0.019700,0.000000,80.892000
8/14/1990,0.019448,0.610000,0.000000,0.011120,0.055600,0.000000,74.651000,0.014419,8.400000,0.000000,0.040400,0.202000,0.000000,65.234000,0.018597,4.400000,0.000000,0.017070,0.085300,0.000000,72.989000,18.000000,0.000000,0.018214,4.700000,0.000000,0.017690,0.088400,0.000000,72.389000,0.023022,0.033000,0.000000,0.001240,0.006200,0.000000,80.127000,0.021724,0.320000,0.000000,0.003720,0.018600,0.000000,78.232000
8/15/1990,0.016753,0.600000,0.000000,0.010610,0.053100,0.000000,70.059000,0.012441,8.300000,0.000000,0.039020,0.195100,0.000000,60.889000,0.015938,4.300000,0.000000,0.016380,0.081900,0.000000,68.296000,18.000000,0.000000,0.015582,4.600000,0.000000,0.016980,0.084900,0.000000,67.651000,0.019585,0.032000,0.000000,0.001170,0.005800,0.000000,75.020000,0.018577,0.320000,0.000000,0.003530,0.017600,0.000000,73.334000
8/16/1990,0.014741,0.590000,0.000000,0.010190,0.050900,0.000000,66.169000,0.010895,8.200000,0.000000,0.037860,0.189300,0.000000,57.050000,0.014182,4.200000,0.000000,0.015810,0.079000,0.000000,64.731000,18.000000,0.000000,0.013724,4.600000,0.000000,0.016380,0.081900,0.000000,63.808000,0.018339,0.032000,0.000000,0.001110,0.005600,0.000000,73.019000,0.017059,0.310000,0.000000,0.003370,0.016800,0.000000,70.712000
8/17/1990,0.014609,0.580000,0.000000,0.009810,0.049100,0.000000,65.934000,0.010692,8.100000,0.000000,0.036830,0.184100,0.000000,56.559000,0.014223,4.200000,0.000000,0.015300,0.076500,0.000000,64.795000,18.000000,0.000000,0.013670,4.500000,0.000000,0.015860,0.079300,0.000000,63.696000,0.018855,0.031000,0.000000,0.001060,0.005300,0.000000,73.976000,0.017403,0.310000,0.000000,0.003220,0.016100,0.000000,71.386000
8/18/1990,0.013847,0.570000,0.000000,0.009460,0.047300,0.000000,64.369000,0.009889,7.900000,0.000000,0.035870,0.179300,0.000000,54.342000,0.013447,4.100000,0.000000,0.014820,0.074100,0.000000,63.121000,17.000000,0.000000,0.012861,4.400000,0.000000,0.015370,0.076800,0.000000,61.882000,0.018306,0.031000,0.000000,0.001010,0.005000,0.000000,73.123000,0.016731,0.310000,0.000000,0.003080,0.015400,0.000000,70.226000
8/19/1990,0.012413,0.560000,0.000000,0.009150,0.045800,0.000000,61.132000,0.008640,7.800000,0.000000,0.035030,0.175100,0.000000,50.525000,0.012058,4.000000,0.000000,0.014400,0.072000,0.000000,59.853000,17.000000,0.000000,0.011461,4.300000,0.000000,0.014930,0.074700,0.000000,58.458000,0.017046,0.030000,0.000000,0.000960,0.004800,0.000000,70.964000,0.015365,0.300000,0.000000,0.002960,0.014800,0.000000,67.644000
8/20/1990,0.012199,0.550000,0.000000,0.008880,0.044400,0.000000,60.673000,0.008476,7.700000,0.000000,0.034270,0.171400,0.000000,50.045000,0.011928,4.000000,0.000000,0.014030,0.070100,0.000000,59.555000,17.000000,0.000000,0.011325,4.300000,0.000000,0.014550,0.072700,0.000000,58.148000,0.016983,0.030000,0.000000,0.000920,0.004600,0.000000,70.933000,0.015263,0.300000,0.000000,0.002850,0.014200,0.000000,67.508000
8/21/1990,0.013009,0.540000,0.000000,0.008600,0.043000,0.000000,62.686000,0.009237,7.600000,0.000000,0.033510,0.167500,0.000000,52.584000,0.012781,3.900000,0.000000,0.013650,0.068200,0.000000,61.732000,17.000000,0.000000,0.012204,4.200000,0.000000,0.014160,0.070800,0.000000,60.475000,0.017981,0.029000,0.000000,0.000880,0.004400,0.000000,72.808000,0.016184,0.290000,0.000000,0.002740,0.013700,0.000000,69.403000
8/22/1990,0.014057,0.540000,0.000000,0.008310,0.041600,0.000000,65.129000,0.010145,7.500000,0.000000,0.032690,0.163400,0.000000,55.389000,0.013810,3.900000,0.000000,0.013250,0.066300,0.000000,64.199000,16.000000,0.000000,0.013249,4.100000,0.000000,0.013740,0.068700,0.000000,63.061000,0.019288,0.029000,0.000000,0.000840,0.004200,0.000000,75.110000,0.017363,0.290000,0.000000,0.002620,0.013100,0.000000,71.687000
8/23/1990,0.015274,0.530000,0.000000,0.008010,0.040000,0.000000,67.769000,0.010971,7.300000,0.000000,0.031820,0.159100,0.000000,57.762000,0.014923,3.800000,0.000000,0.012830,0.064200,0.000000,66.673000,16.000000,0.000000,0.014320,4.100000,0.000000,0.013310,0.066500,0.000000,65.513000,0.020681,0.028000,0.000000,0.000800,0.004000,0.000000,77.425000,0.018693,0.280000,0.000000,0.002510,0.012500,0.000000,74.110000
